评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3784298691,Dream的cp们,女,北京,1354,287,390,回复@逸人_Sky:问过店员，这是最便宜的了,0,2021-04-21 15:29
https://weibo.cn//u/2819124961,逸人_Sky,女,北京,2457,238,2622,还吃爆米花这么奢侈,0,2021-04-21 15:26
