微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,原始图片url,发布时间,发布工具,点赞数,转发数,评论数,发布位置
Kb9I5gCv3,千里传音乐,男,北京,146,130511,千里传音乐:#萌宠那些事#5岁金毛帮主人干活有模有样，狗狗主人 ：看到它，就想起妈妈 千里传音乐的微博视频  ,无,2021-04-16 12:45,微博视频号,3,0,1,无
